sentence_id; toponyms_list; nearby_abbreviations 
11781; Кемской Губе, Белого моря, Латушки; у 
11782; Кемской губе;  
11783; Белого моря, Кемь; г 
11784; Белом море, Кемь; г 
11785; Белом море, Кемь; г 
11786; Белом море, Кемь; г 
11787; Верховья;  
11788; Белом море, Кемь; г 
11789; Кемской Губе, Белого моря, Верхняя, Вторая, Третья, Нижняя, Баклыш;  
11790; Белом море, Мал. Лигова; к, о 
11791; Мягреке, Соломаниха;  
11792; Мягреке;  
11793; Белом море, Кемь; г 
11794; Белом море, Кемь; г 
11795; Кемь; г 
11796; Сельскохозяйственная поляна;  
11797; Грязном ручье, Колежма; к 
11798; Ламбасручей, Вегорукса, Великую Губу; д 
11799; Покос;  
11800; Северная Ламба; м, к 
11801; Ламбасручей, Леликозеру; д, к 
11802; Большое Онего, Ламбасручей; с, з, д 
11803; ;  
11804; Онежского озера, Ламбасручей, Печечной губой, Калнаволоком; д 
11805; Умпогское, Ламбасручей, Онежское озеро; с, д 
11806; Уницкой губы, Миж;  
11807; Уницкой губы, Миж;  
11808; Черкасы, Ламбасручей; д 
11809; Ламбасручей, Великую Губу; д 
11810; Леликозеро;  
11811; Леликозеро;  
11812; Леликозера; м, к 
11813; Ламбасручей, Великая Нива, Ламбасручей; д, к 
11814; Ламбасручей, Ламбасручей; с, д, р 
11815; ;  
11816; Луда, Уницкой губе;  
11817; Уницкой губе, Онежского озера, пролива Южно-Соломенное;  
11818; Умпага, Ламбасручей; берег, к, с, з, д 
11819; Умпоге;  
11820; Ламбасручей, Под Горой; д 
11821; Ламбасручей; д 
11822; Умпага, Онежского озера, Ламбасручей; к, з, д 
11823; Великую Губу, Леликозеро;  
11824; ;  
11825; Ламбасручей; у, д 
11826; ;  
11827; Белом море;  
11828; Сумострова;  
11829; Кумшручья, Сухому Наволоку; к 
11830; Вирма, Вирма; р 
11831; Сумской губы, Вирмы, мысом Терехова; уроч 
11832; Покос;  
11833; Сумострове;  
11834; Кумшручья; у 
11835; Беломорску, Большого Мха; к 
11836; Кузреке, Черная; р 
11837; Чижрецкой губы, Наумиха, Чижнаволок; мыс 
11838; Поля; у 
11839; Черной губы, Миж;  
11840; Пахотная поляна;  
11841; Умпогубе, Онежского озера, Ламбасручей; д 
11842; Южно-Соломенное;  
11843; Ламбасручей; д 
11844; Луда, Калнаволока; м, к 
11845; Умпага, Ламбасручей; к, с, з, д 
11846; Покос;  
11847; Ламбасручей; к, д 
11848; Покос;  
11849; Еврейская Биржа; м, к 
11850; Подосинский;  
11851; Покос;  
11852; Пожня;  
11853; Ламбасручей; д 
11854; Ламбасручей; к, с, д 
11855; ;  
11856; Леликозеро;  
11857; Ламбасручей, Великая Губа; д 
11858; Пожня;  
11859; Умпогубы; з 
11860; Леликозера, Ламбасручей; д 
11861; Леликозере;  
11862; Леликозеро;  
11863; Уницкой губе, Онежского озера, Мартыниха;  
11864; Лижнаволока, Уницкой губе; у 
11865; Леликозеро;  
11866; Покосы, Ламбасручей; к, д 
11867; Покос;  
11868; Поляна;  
11869; Ламбасручей; д, с, з 
11870; Калозеро, Космозеро;  
11871; Иванковой губы; к, с, з 
11872; Уницкой губы; з 
11873; Ламбасручей; к, д 
11874; Ламбасручей; к, д 
11875; Ламбасручей; д 
11876; Умпогубу;  
11877; Усть-Река, Ламбасручей; д 
11878; Болото;  
11879; Покосы, Высокого моста;  
11880; Ламбасручей; к, д 
11881; Ламбасручей, Великая Губа, Ламбасручей; д, с 
11882; Ламбасручей; к, д 
11883; Ламбасручей; д 
11884; Артемьевщены, Миж; з 
11885; Поляна, Погост; к, д 
11886; Ламбасручей, Великую Губу; д 
11887; Вегоруксы, Погост; к, д 
11888; Великую Губу;  
11889; Губа, Ламбасручей, Умпогубы; к, с, з, д 
11890; Ламбасручей, Умпогубой, Лодайгубой; д 
11891; Умпогубы; з 
11892; Губа, Лодайнаволока, Ламбасручей; с, з, д 
11893; Губа, Ламбасручей; к, с, з, д 
11894; Канавы;  
11895; Умпогубе, Онежского озера, Ламбасручей; к, д 
11896; Уницкой губы, Северо-Соломенное; к, с, з 
11897; Лодайгубы;  
11898; Луда, Иванковой губы; м, к 
11899; Колгостров;  
11900; Пожни, Поньгома; к, с 
11901; Пожня, Поньгома; к, с 
11902; Белом море, Поньгома; к, с 
11903; Умпага; м 
11904; Умпогубе, Ламбасручей; к, с, з, д 
11905; Уницкой губы; з 
11906; Ламбасручей; к, д 
11907; Мал. Леликозеро; д 
11908; Леликозере;  
11909; Брусничеое, Красная Сельга, Мижозерео; м, к, с, з, д 
11910; Мижозеро;  
11911; Белого моря, Нюхча, Ухты, Нюхчу, Валдогоре, Валдогоре, Малого Посада, Соловецкого монастыря, Нюхча, Новгородчины, Corelo, Карельские; р, з, х, с, род, дом 
11912; Гавозерским Мхом, Гавручьём, Нюхча, Нюхча; с, р 
11913; Белого моря, Нюхча; к, с 
11914; Белого моря, Нюхча; к, с 
11915; Кимгора; к 
11916; Нюхча; с 
11917; Нюхча; с 
11918; Гавручей; с 
11919; Колежме; к 
11920; Нюхча; к, с 
11921; Нюхча, Руйгозером; с 
11922; Алексеевское озеро; у 
11923; Нюхча; с 
11924; Нюхча; с 
11925; Нюхча; с 
11926; Белого моря, Руйги; р 
11927; р. Нюхча, Падун; заводь, р 
11928; Руйга;  
11929; Нюхча, Белое море; р 
11930; Белом море, Нюхча; к, с 
11931; Верховьем, Малым Посадом, Нюхча; р 
11932; Верховьем, Малым Посадом; р 
11933; Дедовом болоте;  
11934; Ухта; р 
11935; Нюхча; с 
11936; Нюхча;  
11937; Белого моря; мыс 
11938; Нюхча слева, Верхнего Острова; р 
11939; Бревенник, Нюхча; с 
11940; Нюхча, Глухого озера, Алексеево; с, у, кар, оз 
11941; Нюхча, Маленги; с 
11942; Нюхча, Маленги; с 
11943; Нюхча, Пилосозерской Лахты; р, с 
11944; Нюхча; с 
11945; Большим Корехостровом, Нюхча; р, с 
11946; Нюхча, Гавручей; р 
11947; Кокручей;  
11948; Белого моря, Руйги; р 
11949; Белого моря, Руйги; р 
11950; Подсюрежном болоте, Карта, Бессмертная; к, с, г 
11951; Нюхча, Почтого Тракта, Мал.Гандосельга, Гандоселья; к, с, г 
11952; Нюхча, Почтового Тракта, Мал, Большая Гандосельга; к, с, г 
11953; Нюхча, Почтового Тракта; к, с 
11954; Нюхча, Яванручей; к, с 
11955; Щучьего озера, Белое море, Травяной Ручей, Венюхручей, Большой Венихручей; м 
11956; Щучьего озера, Белое море, Травяной Ручей, Венюхручей, Большой Венюхручей; м 
11957; Нюхча, Малого Венюхручья; у 
11958; Братникова, Братинькова, Гора; к 
11959; Нюхча, Верхним Островом; р, с 
11960; Нюхча, Бабкиной горушке; с 
11961; Нюхча, Виручья; р 
11962; Нюхча, Малой Мелёщинки; р, к 
11963; Нюхча; р 
11964; Нюхча; с 
11965; Нюхча; с 
11966; Белого моря, Нюхчи; р 
11967; Нюхча; с 
11968; Покосы, Белого моря; с 
11969; Белого моря; р 
11970; Нюхча, Нюхча, Верховье, Большой Посад, Куток; р 
11971; Нюхча, Нюхча, Нижний, Средний Посад; р 
11972; Голыш, Ламбаслудой;  
11973; Ухта, Большой Мох; р 
11974; Ухта; р 
11975; Подсюрежного Болота, Нюхча, Вирменский ручей, Вильменский Ручей; р 
11976; Подсюрежного Болота, Нюхча, Вильменский Ручей; р 
11977; Подсюрежного Болота, Нюхча, Вильменский Ручей; р 
11978; Нюхча; с 
11979; Нюхча; с 
11980; Касельский Мох;  
11981; Нюхча, Игнашиха; с, г 
11982; Нюхча, Игнашиха; с, г 
11983; Нюхча; к, с 
11984; Руйга, Руйгозеро;  
11985; Вёхручья; к 
11986; Руйга;  
11987; Малым Вирандозером; с 
11988; Нюхча; с, к 
11989; Белом море, Нюхча, Колежме, Вороньи; к, о, с 
11990; Нюхча, Морских Порогов; р 
